season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
2024,ARI,RB,RB,22.0,ACT,Michael Carter,Michael,Carter,1999-05-07,68.0,200,North Carolina,00-0036924,4240657,7f119181-4c9f-4a9f-bccc-357277b64a8d,33495,15273,57337,CartMi03,,7607,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wylipaunq6cueyj8h1in",RB,18,REG,A01,Michael,CAR716520,53536,32004341-5271-6520-cf4c-d6916bc87e00,2021,2021.0,NYJ,107.0,25.0
2024,TB,QB,QB,2.0,ACT,Kyle Trask,Kyle,Trask,1998-03-06,77.0,240,Florida,00-0036928,4034946,13038760-a019-4e2a-9aea-f13d7dce5bda,33452,15335,39987,TrasKy00,,7605,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bnraldiwx6rqfbawxkvs",,19,WC,A01,Kyle,TRA389332,53493,32005452-4138-9332-1a15-4c69635ccf01,2021,2021.0,TB,64.0,26.0
2024,PHI,QB,QB,13.0,DEV,Ian Book,Ian,Book,1998-03-30,72.0,212,Notre Dame,00-0036929,4046678,0d3113f7-2a82-4fba-a0ab-bfe068746a8a,33521,15368,40216,BookIa00,,7589,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfizehze3lahkqm40vk4",,22,SB,P01,Ian,BOO005015,53562,3200424f-4f00-5015-50d0-d01856521a5c,2021,2021.0,NO,133.0,26.0
2024,ATL,WR,WR,14.0,RES,Rondale Moore,Rondale,Moore,2000-06-09,67.0,180,Purdue,00-0036936,4372485,975555d0-fe82-4e88-90f4-d690f5000671,33437,15514,62890,MoorRo02,,7601,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ddru8er2z0riwukro25l",,18,REG,R01,Rondale,MOO672093,53478,32004d4f-4f67-2093-7b5b-808e901606a0,2021,2021.0,ARI,49.0,24.0
2024,NE,WR,WR,86.0,CUT,Kawaan Baker,Kawaan,Baker,1998-08-24,73.0,215,South Alabama,00-0036939,4068152,ed8d8820-4343-43cc-b41f-b98439923bef,33642,15573,61639,BakeKa00,,7752,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k7gz0gln5napurgaiigj",,1,REG,W03,Kawaan,BAK405700,53684,32004241-4b40-5700-b4ef-99fd573adc57,2021,2021.0,NO,255.0,26.0
2024,PIT,QB,QB,2.0,ACT,Justin Fields,Justin,Fields,1999-03-05,75.0,223,Ohio State,00-0036945,4362887,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,33399,15416,82118,FielJu00,,7591,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vqcvybvs1vlqhkjvujbg",QB,19,WC,A01,Justin,FIE769504,53440,32004649-4576-9504-963d-c33127e80752,2021,2021.0,CHI,11.0,25.0
2024,ATL,RB,RB,26.0,ACT,Avery Williams,Avery,Williams,1998-07-15,69.0,195,Boise State,00-0036950,4048259,6b2ee61f-463f-478a-9bfa-e43c8e9b0c2e,33571,15294,42873,WillAv02,,7809,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdmc7wmuqw6wc7cgxwck",,18,REG,A01,Avery,WIL145932,53612,32005749-4c14-5932-c5ba-f059c1055afd,2021,2021.0,ATL,183.0,26.0
2024,LV,WR,WR,80.0,ACT,Terrace Marshall Jr.,Terrace,Marshall,2000-06-09,74.0,200,Louisiana State,00-0036955,4362630,69388223-d1e7-46c3-9106-e10edb7073e9,33447,15214,84271,MarsTe00,,7565,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wyzlucfowqdntj6nkh7m",WR,18,REG,A01,Terrace,MAR482288,53488,32004d41-5248-2288-c0d9-2d0813ce7c88,2021,2021.0,CAR,59.0,24.0
2024,DEN,WR,WR,83.0,DEV,Michael Bandy,Michael,Bandy,1997-12-05,70.0,190,San Diego,00-0036959,4034704,ec7af934-a7f3-40f5-9fc0-210022dd6180,33928,15786,,BandMi00,,8076,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cb7hbygb010pkihgqg1t",,19,WC,P06,Michael,BAN237409,53244,32004241-4e23-7409-2b74-cd1f834aa884,2021,2021.0,,,26.0
2024,DET,WR,WR,14.0,ACT,Amon-Ra St. Brown,Amon-Ra,St. Brown,1999-10-24,72.0,195,Southern California,00-0036963,4374302,26ef0447-29b8-4dd1-9831-dcbf8132bb74,33500,15332,84470,StxxAm00,,7547,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jmfuamqblg8jag0stpnq",SLOT_WR,20,DIV,A01,Amon-Ra,STB415291,53541,32005354-4241-5291-a564-57e98d35161d,2021,2021.0,DET,112.0,24.0
2024,ATL,TE,TE,8.0,ACT,Kyle Pitts,Kyle,Pitts,2000-10-06,78.0,250,Florida,00-0036970,4360248,1f3deb24-9ff8-4769-8f42-825eff7742f6,33392,15265,83964,PittKy00,,7553,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t8ymqyhvv8i1r80jyhy2",SLOT_WR,18,REG,A01,Kyle,PIT516805,53433,32005049-5451-6805-5aec-d4afcbd52e25,2021,2021.0,ATL,4.0,23.0
2024,JAX,QB,QB,16.0,RES,Trevor Lawrence,Trevor,Lawrence,1999-10-06,78.0,220,Clemson,00-0036971,4360310,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,33389,15357,77632,LawrTr00,,7523,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ftznnho2rk2xzrculbob",,18,REG,R01,Trevor,LAW514099,53430,32004c41-5751-4099-56fc-f565c8d26c06,2021,2021.0,JAX,1.0,24.0
2024,JAX,QB,QB,10.0,ACT,Mac Jones,Michael,Jones,1998-09-05,75.0,214,Alabama,00-0036972,4241464,1fd00ec3-b758-46d2-a2c1-cca521ea8a54,33403,15402,60323,JoneMa05,,7527,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pedpdxybeus7mrovsoko",QB,18,REG,A01,Mac,JON586540,53444,32004a4f-4e58-6540-bb7f-c07b995d57a4,2021,2021.0,NE,15.0,25.0
2024,JAX,RB,RB,1.0,ACT,Travis Etienne,Travis,Etienne,1999-01-26,70.0,200,Clemson,00-0036973,4239996,970693f0-0af4-4627-ac0c-bf519f7433ee,33413,15385,57185,EtieTr00,,7543,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ne5lyv8n6elqw77yrz9w",RB,18,REG,A01,Travis,ETI426541,53454,32004554-4942-6541-8c54-a69299f0a040,2021,2021.0,JAX,25.0,25.0
2024,CLE,WR,WR,8.0,ACT,Elijah Moore,Elijah,Moore,2000-03-27,70.0,184,Mississippi,00-0036980,4372414,b1935e20-6bd6-4863-8d7e-702ec403491f,33422,15280,84302,MoorEl00,,7596,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhwvzckfhhcqhb7zdqyj",WR,18,REG,A01,Elijah,MOO279723,53463,32004d4f-4f27-9723-3c75-0e082bc200c9,2021,2021.0,NYJ,34.0,24.0
2024,IND,RB,RB,27.0,ACT,Trey Sermon,Trey,Sermon,1999-01-30,72.0,215,Ohio State,00-0036984,4241401,b7146193-fcd1-4b02-a6da-625fe467f60e,33476,15413,57372,SermTr00,,7593,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/freievsvipthuvrwn7uw",RB,18,REG,A01,Trey,SER440716,53517,32005345-5244-0716-5cc1-b1699fcf5156,2021,2021.0,SF,88.0,25.0
2024,LAC,WR,WR,5.0,INA,Josh Palmer,Josh,Palmer,1999-09-22,73.0,210,Tennessee,00-0036988,4242433,857fcc59-10e8-4194-bd7d-41bc5f72a47f,33465,15447,62979,PalmJo00,,7670,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dexbsmmldvsqtr83or5l",,19,WC,A01,Josh,PAL451625,53506,32005041-4c45-1625-eb93-c2c9b11c4006,2021,2021.0,LAC,77.0,24.0
2024,DEN,RB,RB,33.0,ACT,Javonte Williams,Javonte,Williams,2000-04-25,70.0,220,North Carolina,00-0036997,4361579,889dcdc5-3d88-45df-9677-5ad7ff87c011,33423,15306,77803,WillJa10,,7588,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dm8qipfrz2nes9kgpcyp",RB,19,WC,A01,Javonte,WIL351486,53464,32005749-4c35-1486-bb3e-8b9e35992111,2021,2021.0,DEN,35.0,24.0
2024,MIA,WR,WR,84.0,RES,Anthony Schwartz,Anthony,Schwartz,2000-09-05,72.0,179,Auburn,00-0036999,4371986,98374ffa-8c40-49ce-bc85-745ad7d74f91,33479,15334,84135,SchwAn00,,7533,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wqrxhwwlgpjkb6w8edgo",,18,REG,R01,Anthony,SCH747837,53520,32005343-4874-7837-9a73-10f9bfd9d62c,2021,2021.0,CLE,91.0,23.0
2024,LA,TE,TE,84.0,ACT,Hunter Long,Hunter,Long,1998-08-19,77.0,253,Boston College,00-0037004,4239944,ebc576d0-a98b-4f82-aaf9-901a3911487d,33469,15246,60859,LongHu00,,7535,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zfovepcmlr4bkmm96wgp",TE,20,DIV,A01,Hunter,LON317078,53510,32004c4f-4e31-7078-2c2a-6aecda5dccae,2021,2021.0,MIA,81.0,26.0
2024,CAR,TE,TE,82.0,ACT,Tommy Tremble,Tommy,Tremble,2000-06-02,76.0,248,Notre Dame,00-0037005,4372780,cbee2fd3-e5f2-4316-bffd-531f1873f032,33471,15371,84025,TremTo00,,7694,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jn0kmd8lg9hu4fjnnat9",TE,18,REG,A01,Tommy,TRE718453,53512,32005452-4571-8453-70e3-0b6033f56aec,2021,2021.0,CAR,83.0,24.0
2024,CLE,TE,TE,83.0,DEV,Tre' McKitty,Tre',McKitty,1999-01-12,76.0,245,Georgia,00-0037011,4240023,2ac90a86-c585-4c12-894d-a805a0c94cc3,33485,15252,60896,McKiTr00,,7554,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hcsuglnch88wtxp9emcv",,18,REG,P07,Tre',MCK695163,53526,32004d43-4b69-5163-39c5-fe0c0b2d93d8,2021,2021.0,LAC,97.0,25.0
2024,DAL,QB,QB,19.0,ACT,Trey Lance,Trey,Lance,2000-05-09,76.0,226,North Dakota State,00-0037012,4383351,676a508c-c65f-404a-a2b0-f861a4bfd072,33391,15198,91399,LancTr00,,7610,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fas0q1ssb3ihak6pduet",QB,18,REG,A01,Trey,LAN016787,53432,32004c41-4e01-6787-f7d5-ee3cea053121,2021,2021.0,SF,3.0,24.0
2024,DEN,QB,QB,4.0,INA,Zach Wilson,Zachary,Wilson,1999-08-03,74.0,208,Brigham Young,00-0037013,4361259,17bb63b1-1b0e-48e1-baf7-55cd314d0e62,33390,15330,82096,WilsZa00,,7538,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/okhlne3kgc11gwv4w6s8",,19,WC,A01,Zach,WIL827119,53431,32005749-4c82-7119-d27e-724ec33f130b,2021,2021.0,NYJ,2.0,25.0
2024,TB,TE,TE,49.0,CUT,Sal Cannella,Sal,Cannella,1996-12-02,77.0,228,Auburn,00-0037015,,,,,,,,,3,,,1,REG,W03,Sal,CAN562944,53219,32004341-4e56-2944-5759-3a354ee1e5c2,2021,2021.0,,,27.0
2024,ARI,TE,TE,47.0,DEV,Bernhard Seikovits,Bernhard,Seikovits,1997-07-24,77.0,262,No College,00-0037020,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxycrw3lu1abbqa9bkgh",,18,REG,P03,Bernhard,SEI577844,54022,32005345-4957-7844-37c0-7f661b87396e,2021,2021.0,,,27.0
2024,NO,TE,TE,86.0,DEV,Michael Jacobson,Michael,Jacobson,1997-04-04,79.0,240,Iowa State,00-0037022,,,,,,,,,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dhzdyb3tcgjcze3y8u1p",,18,REG,P01,Michael,JAC788659,54327,32004a41-4378-8659-1e4e-854b21c96a49,2021,2021.0,,,27.0
2024,LA,TE,TE,83.0,DEV,Nikola Kalinic,Nikola,Kalinic,1997-01-21,76.0,245,"York, Can.",00-0037031,4916349,6aed0540-7ec8-11ec-8905-19cf1c3e187f,33950,15869,,KaliNi00,,8107,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szgs6uklalvfni4rede8",,20,DIV,P01,Nikola,KAL340075,49287,32004b41-4c34-0075-e38c-bdc711042337,2022,2022.0,,,27.0
2024,PIT,WR,WR,82.0,CUT,Lance McCutcheon,Lance,McCutcheon,1999-02-28,75.0,200,Montana State,00-0037055,4247812,fb2a4c20-d207-11ec-ab20-b37737d70cc4,34330,16406,,McCuLa01,,8745,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fyjfdwn3mpvnpcszz4nv",,11,REG,P06,Lance,MCC821675,54748,32004d43-4382-1675-6916-02eb4ccaee11,2022,2022.0,,,25.0
2024,JAX,QB,QB,6.0,CUT,E.J. Perry,Ernest,Perry,1998-08-16,74.0,210,Brown,00-0037068,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfyq8swc5hv8odqlvl6n",,1,REG,P01,E.J.,PER556525,54765,32005045-5255-6525-55d9-15c1ccbd72f3,2022,2022.0,,,26.0
2024,SEA,QB,QB,6.0,ACT,Sam Howell,Sam,Howell,2000-09-16,73.0,225,North Carolina,00-0037077,4426875,7d85e9c2-f464-4654-9200-acfcffd7dfaf,34100,15825,,HoweSa00,,8162,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xd9l7dbtwz8bpvygmcab",,18,REG,A01,Sam,HOW692969,54609,3200484f-5769-2969-b928-41cea02da32b,2022,2022.0,WAS,144.0,23.0
2024,WAS,TE,TE,88.0,DEV,Cole Turner,Cole,Turner,2000-03-16,78.0,240,Nevada,00-0037078,4361438,fc78ba73-7ef3-4dda-9a06-b5101f7ff7b1,34105,15923,,TurnCo00,,8214,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etikvhuu6qxktyrwthid",,21,CON,P06,Cole,TUR239242,54614,32005455-5223-9242-1b2c-c892afe4722e,2022,2022.0,WAS,149.0,24.0
2024,DEN,RB,RB,28.0,ACT,Tyler Badie,Tyler,Badie,1999-02-07,68.0,194,Missouri,00-0037085,4362748,e62678b9-9816-420f-bf86-398e7fea7063,34152,15893,,BadiTy00,,8208,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/brr4ec8gkikxhqqsu1nw",RB,19,WC,A01,Tyler,BAD685229,54661,32004241-4468-5229-8c1d-59265ee103fc,2022,2022.0,BAL,196.0,25.0
2024,PHI,TE,TE,81.0,ACT,Grant Calcaterra,Grant,Calcaterra,1998-12-04,76.0,221,Southern Methodist,00-0037086,4241374,f6988cfa-2dcf-490b-ac80-9af8e4292efa,34154,16039,,CalcGr00,,8177,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxl0kathuej280k01d2r",TE,22,SB,A01,Grant,CAL069215,54663,32004341-4c06-9215-cbbd-0f05f10e4bfa,2022,2022.0,PHI,198.0,25.0
2024,GB,WR,WR,80.0,ACT,Bo Melton,Bo,Melton,1999-05-18,71.0,195,Rutgers,00-0037091,4259305,36953df8-fbc3-4505-b5b3-dec8433620dc,34185,15935,,MeltBo00,,8204,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bhmhwurwugjmymgjforf",SLOT_WR,19,WC,A01,Bo,MEL575431,54694,32004d45-4c57-5431-1061-b314a42762bf,2022,2022.0,SEA,229.0,25.0
2024,SEA,WR,WR,83.0,ACT,Dareke Young,Dareke,Young,1999-06-04,74.0,210,Lenoir-Rhyne,00-0037093,4401805,2da144c9-7845-4199-bcc1-48405c14d436,34189,15922,,YounDa02,,8527,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mcmvgrgtd3ba4wkvmeg2",RB,18,REG,A01,Dareke,YOU169842,54698,3200594f-5516-9842-1172-589382099327,2022,2022.0,SEA,233.0,25.0
2024,CHI,WR,WR,83.0,DEV,Samori Toure,Samori,Toure,1998-03-24,73.0,190,Nebraska,00-0037098,4027873,02c808d8-6074-43db-b0d9-f69fab78f6d9,34214,15917,,TourSa00,,8235,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v9udejy8djtrb1mc0vg3",,18,REG,P06,Samori,TOU392758,54723,3200544f-5539-2758-4e4c-bbaa2bb8b9f5,2022,2022.0,GB,258.0,26.0
2024,SF,TE,TE,88.0,ACT,Jake Tonges,Jake,Tonges,1999-07-08,76.0,240,California,00-0037112,4259147,8d9236c0-ce09-11ec-9598-03840dd5f387,34374,16418,,TongJa00,,8698,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xycthaitippe2sdsbrep",TE,18,REG,A01,Jake,TON644321,54784,3200544f-4e64-4321-5756-c03d2476b6de,2022,2022.0,,,25.0
2024,IND,RB,RB,31.0,ACT,Tyler Goodson,Tyler,Goodson,2000-11-10,69.0,199,Iowa,00-0037120,4429676,3fec8370-ca72-11ec-a83a-8732d3d5a7e3,34261,15990,,,,8207,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z4ugeazvmccxxhqjoxzv",RB,18,REG,A01,Tyler,GOO586750,54798,3200474f-4f58-6750-ad87-11b65bf232e0,2022,2022.0,,,23.0
2024,PHI,WR,WR,18.0,RES,Britain Covey,Britain,Covey,1997-03-18,68.0,170,Utah,00-0037132,3926231,75774350-ce18-11ec-bebb-4fec1e38b0e5,34378,16337,,CoveBr00,,8414,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zxyoxfakwak4h9eiv5mu",,22,SB,R48,Britain,COV404041,54810,3200434f-5640-4041-7900-8506d07905c3,2022,2022.0,,,27.0
2024,NYJ,WR,WR,19.0,RES,Irvin Charles,Irvin,Charles,1997-04-13,76.0,219,"Indiana, Pa.",00-0037156,3929636,f8578e10-d3bd-11ec-96a0-c3471a31202c,34356,16430,,,,8861,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mhql0qf6zcitmj2r1upx",,18,REG,R01,Irvin,CHA559017,54834,32004348-4155-9017-807b-e2f00a489961,2022,2022.0,,,27.0
2024,NYJ,RB,RB,27.0,DEV,Bam Knight,Zonovan,Knight,2001-04-11,71.0,210,North Carolina State,00-0037157,4427728,53df5e30-d3bd-11ec-96a0-c3471a31202c,34357,16105,,KnigZo00,,8122,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qdfkex1xfpfdyfovabig",,18,REG,P01,Zonovan,KNI764772,54835,32004b4e-4976-4772-52fc-5e9b627ab7bb,2022,2022.0,,,23.0
2024,BUF,TE,TE,88.0,RES,Armani Rogers,Armani,Rogers,1997-12-04,77.0,227,Ohio,00-0037168,4056052,6a3edb00-ca63-11ec-bdda-4fe5bed84950,34278,16362,,RogeAr00,,8665,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g6lmbmhaju4jkhkcbk8u",,21,CON,R23,Armani,ROG119107,54846,3200524f-4711-9107-27c3-41d4e088a1fe,2022,2022.0,,,26.0
2024,MIA,WR,WR,87.0,CUT,Kyric McGowan,Kyric,McGowan,1999-11-01,70.0,200,Georgia Tech,00-0037172,4242270,c1ebe1f0-ca62-11ec-bdda-4fe5bed84950,34276,16360,,,,8595,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hv2z1fjhpmoxswyoncja",,1,REG,W03,Kyric,MCG533065,54850,32004d43-4753-3065-a9a8-a4a852d3b3b6,2022,2022.0,,,24.0
2024,BUF,QB,QB,5.0,DEV,Anthony Brown,Anthony,Brown,1998-07-27,73.0,226,Oregon,00-0037175,4035312,16f9e1a0-c97e-11ec-a1a0-57a82b503f37,34389,16232,,BrowAn06,,8241,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wsbie1tqhz6uwtf49tmj",,21,CON,P01,Anthony,BRO260218,54853,32004252-4f26-0218-8fe2-72824b3fcbdd,2022,2022.0,,,26.0
2024,TB,WR,WR,17.0,CUT,Raleigh Webb,Raleigh,Webb,1997-12-28,74.0,215,Citadel,00-0037185,4032247,7cb3d1f0-d085-11ec-8cbe-f58fdd592020,34407,16439,,WebbRa02,,8732,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pus36hs7jwm9vvdxmqta",,1,REG,W03,Raleigh,WEB259180,54863,32005745-4225-9180-3456-7687533b562c,2022,2022.0,,,26.0
2024,KC,RB,RB,10.0,ACT,Isiah Pacheco,Isiah,Pacheco,1999-03-02,70.0,215,Rutgers,00-0037197,4361529,3a25c037-fa30-4740-b742-ec8e4f1a2a25,34207,16104,,PachIs00,,8205,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rzr8nxjunjeiv8bjir59",RB,22,SB,A01,Isiah,PAC576791,54716,32005041-4357-6791-9031-d5a8938af2e4,2022,2022.0,KC,251.0,25.0
2024,KC,WR,WR,82.0,DEV,Justyn Ross,Justyn,Ross,1999-12-15,76.0,205,Clemson,00-0037216,4360306,cce91700-ce0c-11ec-8f7c-f5226825ea6a,34440,15910,,RossJu00,,8140,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdhlpsccscg6u97qy3ef",,22,SB,P06,Justyn,ROS616476,54885,3200524f-5361-6476-f4fb-50f09e437079,2022,2022.0,,,24.0
2024,PIT,RB,RB,30.0,ACT,Jaylen Warren,Jaylen,Warren,1998-11-01,68.0,225,Oklahoma State,00-0037228,4569987,7e397190-ca24-11ec-9f1c-b7114d38a85b,34447,15984,,WarrJa01,,8228,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aaw4yacm6azisxqy273i",RB,19,WC,A01,Jaylen,WAR659612,54905,32005741-5265-9612-2e68-f9e5f43ac527,2022,2022.0,,,25.0
2024,NO,WR,WR,81.0,ACT,Kevin Austin Jr.,Kevin,Austin,2000-03-30,74.0,215,Notre Dame,00-0037231,4372758,3173c5c0-cbb6-11ec-88c8-199e5defa0d2,34242,16026,,,,8200,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vdah0xfiadl04o4s6xd0",WR,18,REG,A01,Kevin,AUS749254,54911,32004155-5374-9254-94ca-870bbdf22344,2022,2022.0,,,24.0
2024,KC,TE,TE,45.0,CUT,Gerrit Prince,Gerrit,Prince,1997-08-25,77.0,240,Alabama-Birmingham,00-0037233,,2760d080-cbb8-11ec-88c8-199e5defa0d2,34252,15888,,,,8247,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ve2z4zukmlgwwuoykpnh",,1,REG,A01,Gerrit,PRI483210,54913,32005052-4948-3210-488c-d2dd23f90e8d,2022,2022.0,,,27.0
2024,ATL,WR,WR,5.0,ACT,Drake London,Drake,London,2001-07-24,76.0,210,Southern California,00-0037238,4426502,5053f9ae-15d9-4730-833d-484886b6f890,33963,15868,,LondDr00,,8112,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wikjazqtt3uunjufgqrf",WR,18,REG,A01,Drake,LON013463,54473,32004c4f-4e01-3463-a3e9-f95e800c8bba,2022,2022.0,ATL,8.0,23.0
2024,NO,WR,WR,12.0,RES,Chris Olave,Chris,Olave,2000-06-27,72.0,185,Ohio State,00-0037239,4361370,2375d572-a36c-4365-bb3f-87e156526e2f,33966,15895,,OlavCh00,,8144,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/riiwbow7zphqmomiazph",,18,REG,R48,Chris,OLA659325,54476,32004f4c-4165-9325-c259-01a521202e2f,2022,2022.0,NO,11.0,24.0
2024,DET,WR,WR,9.0,ACT,Jameson Williams,Jameson,Williams,2001-03-26,73.0,189,Alabama,00-0037240,4426388,590adb00-5598-47ad-b6d4-16a6c5519847,33967,15849,,WillJa11,,8148,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kt6xzcnjbe9affdfsayt",WR,20,DIV,A01,Jameson,WIL344909,54477,32005749-4c34-4909-bc5e-bde59d1a8826,2022,2022.0,DET,12.0,23.0
2024,PIT,WR,WR,14.0,ACT,George Pickens,George,Pickens,2001-03-04,75.0,200,Georgia,00-0037247,4426354,018e8f25-54e5-44f1-967a-7ff237f1c52f,34007,15853,,PickGe00,,8137,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/klxzcb6p7ekngcognpiy",WR,19,WC,A01,George,PIC576156,54517,32005049-4357-6156-653f-e3c2b6d1b9bc,2022,2022.0,PIT,52.0,23.0
2024,BUF,RB,RB,4.0,ACT,James Cook,James,Cook,1999-09-25,71.0,190,Georgia,00-0037248,4379399,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,34019,15876,,CookJa01,,8138,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzdvrarxum9zate4te4b",RB,21,CON,A01,James,COO151970,54528,3200434f-4f15-1970-d2e5-e575c819187c,2022,2022.0,BUF,63.0,24.0
2024,NYG,TE,TE,89.0,ACT,Greg Dulcich,Greg,Dulcich,2000-03-26,76.0,250,UCLA,00-0037252,4367209,b9e4a022-d15c-4cef-9879-170277f17207,34036,15891,,DulcGr00,,8172,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tt3eyuomt5onokrqstsl",SLOT_WR,18,REG,A01,Greg,DUL269681,54545,32004455-4c26-9681-69d0-93e30ab63839,2022,2022.0,DEN,80.0,24.0
2024,TB,RB,RB,1.0,ACT,Rachaad White,Rachaad,White,1999-01-12,72.0,210,Arizona State,00-0037256,4697815,4d3f2f57-215c-4cb4-bf75-a7ecdcdded70,34047,15802,,WhitRa01,,8136,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/przphhlw0zga7b45qlyb",RB,19,WC,A01,Rachaad,WHI393110,54556,32005748-4939-3110-903e-6b6c868dd3ab,2022,2022.0,TB,91.0,25.0
2024,CLE,WR,WR,18.0,RES,David Bell,David,Bell,2000-12-14,73.0,205,Purdue,00-0037257,4570409,169faab3-b52b-40ab-93ea-a08139f3fadb,34055,15803,,BellDa02,,8118,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otv2kkn3lxonp9z43bdj",,18,REG,R01,David,BEL269820,54564,32004245-4c26-9820-eec2-961722ae3742,2022,2022.0,CLE,99.0,23.0
2024,HOU,RB,RB,31.0,ACT,Dameon Pierce,Dameon,Pierce,2000-02-19,70.0,215,Florida,00-0037258,4360238,5d4ef6da-a6b5-4d9c-adc0-28dfdbe9315e,34063,15875,,PierDa01,,8129,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kotnmiuvvfmfuupr0f82",RB,20,DIV,A01,Dameon,PIE245478,54572,32005049-4524-5478-115c-8ae11dbeefa6,2022,2022.0,HOU,107.0,24.0
2024,BUF,WR,WR,10.0,ACT,Khalil Shakir,Khalil,Shakir,2000-02-03,72.0,190,Boise State,00-0037261,4373678,0ce9ddce-bdf6-469c-8a32-9cf0ed3714a4,34104,15892,,ShakKh00,,8134,2,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ch2yarhiobqlvr9ls2yw",SLOT_WR,21,CON,A01,Khalil,SHA107427,54613,32005348-4110-7427-f34a-bb0aa1d8e556,2022,2022.0,BUF,148.0,24.0
